Iteration,Collisions,Consecutive
701434,14676,0
701461,14677,0
701479,14678,0
701534,14679,0
701558,14680,0
701627,14681,0
701671,14682,0
701683,14683,0
701688,14684,0
701705,14685,0
701708,14686,0
701748,14687,0
701760,14688,0
701762,14689,0
701769,14690,0
701857,14691,0
701861,14692,0
701872,14693,0
701878,14694,0
701879,14695,0
701954,14696,0
701979,14697,0
701987,14698,0
702011,14699,0
702026,14700,0
702056,14701,0
702061,14702,0
702079,14703,0
702085,14704,0
702136,14705,0
702183,14706,0
702186,14707,0
702190,14708,0
702230,14709,0
702237,14710,0
702264,14711,0
702268,14712,0
702306,14713,0
702311,14714,0
702342,14715,0
702344,14716,0
702355,14717,0
702369,14718,0
702392,14719,0
702415,14720,0
702430,14721,0
702431,14722,0
702435,14723,0
702468,14724,0
702506,14725,0
702574,14726,0
702639,14727,0
702644,14728,0
702650,14729,0
702673,14730,0
702681,14731,0
702698,14732,0
702701,14733,0
702723,14734,0
702745,14735,0
702747,14736,0
702792,14737,0
702836,14738,0
702852,14739,0
702869,14740,0
702872,14741,0
702879,14742,0
702907,14743,0
702912,14744,0
702944,14745,0
703003,14746,0
703005,14747,0
703009,14748,0
703029,14749,0
703092,14750,0
703096,14751,0
703101,14752,0
703112,14753,0
703131,14754,0
703141,14755,0
703163,14756,0
703187,14757,0
703189,14758,0
703234,14759,0
703256,14760,0
703281,14761,0
703283,14762,0
703289,14763,0
703308,14764,0
703319,14765,0
703348,14766,0
703351,14767,0
703375,14768,0
703463,14769,0
703487,14770,0
703488,14771,0
703495,14772,0
703497,14773,0
703531,14774,0
703533,14775,0
703556,14776,0
703584,14777,0
703589,14778,0
703652,14779,0
703659,14780,0
703678,14781,0
703708,14782,0
703737,14783,0
703739,14784,0
703778,14785,0
703792,14786,0
703821,14787,0
703827,14788,0
703831,14789,0
703832,14790,0
703840,14791,0
703856,14792,0
703973,14793,0
704043,14794,0
704126,14795,0
704134,14796,0
704170,14797,0
704201,14798,0
704209,14799,0
704212,14800,0
704227,14801,0
704246,14802,0
704247,14803,0
704253,14804,0
704287,14805,0
704298,14806,0
704309,14807,0
704354,14808,0
704368,14809,0
704390,14810,0
704427,14811,0
704435,14812,0
704453,14813,0
704479,14814,0
704545,14815,0
704577,14816,0
704585,14817,0
704657,14818,0
704673,14819,0
704677,14820,0
704693,14821,0
704735,14822,0
704787,14823,0
704802,14824,0
704841,14825,0
704849,14826,0
704860,14827,0
704891,14828,0
704896,14829,0
704920,14830,0
704932,14831,0
704967,14832,0
705000,14833,0
705006,14834,0
705067,14835,0
705078,14836,0
705098,14837,0
705111,14838,0
705126,14839,0
705208,14840,0
705216,14841,0
705229,14842,0
705235,14843,0
705240,14844,0
705278,14845,0
705286,14846,0
705292,14847,0
705293,14848,0
705294,14849,0
705354,14850,0
705410,14851,0
705433,14852,0
705452,14853,0
705529,14854,0
705537,14855,0
705569,14856,0
705590,14857,0
705608,14858,0
705631,14859,0
705639,14860,0
705644,14861,0
705662,14862,0
705737,14863,0
705820,14864,0
705835,14865,0
705864,14866,0
705913,14867,0
705922,14868,0
705940,14869,0
705960,14870,0
705974,14871,0
706001,14872,0
706027,14873,0
706076,14874,0
706078,14875,0
706088,14876,0
706137,14877,0
706164,14878,0
706181,14879,0
706207,14880,0
706209,14881,0
706212,14882,0
706239,14883,0
706241,14884,0
706272,14885,0
706274,14886,0
706359,14887,0
706367,14888,0
706376,14889,0
706416,14890,0
706419,14891,0
706452,14892,0
706472,14893,0
706488,14894,0
706527,14895,0
706565,14896,0
706601,14897,0
706638,14898,0
706665,14899,0
706677,14900,0
706714,14901,0
706727,14902,0
706846,14903,0
706922,14904,0
706969,14905,0
706990,14906,0
707062,14907,0
707080,14908,0
707092,14909,0
707112,14910,0
707126,14911,0
707141,14912,0
707158,14913,0
707185,14914,0
707223,14915,0
707257,14916,0
707288,14917,0
707374,14918,0
707391,14919,0
707393,14920,0
707404,14921,0
707448,14922,0
707450,14923,0
707453,14924,0
707465,14925,0
707472,14926,0
707474,14927,0
707475,14928,0
707494,14929,0
707543,14930,0
707558,14931,0
707569,14932,0
707614,14933,0
707615,14934,0
707627,14935,0
707645,14936,0
707647,14937,0
707650,14938,0
707652,14939,0
707671,14940,0
707673,14941,0
707679,14942,0
707695,14943,0
707743,14944,0
707759,14945,0
707797,14946,0
707856,14947,0
707867,14948,0
707879,14949,0
707935,14950,0
707944,14951,0
707980,14952,0
708000,14953,0
708017,14954,0
708029,14955,0
708076,14956,0
708084,14957,0
708107,14958,0
708126,14959,0
708140,14960,0
708157,14961,0
708171,14962,0
708215,14963,0
708232,14964,0
708239,14965,0
708248,14966,0
708277,14967,0
708343,14968,0
708387,14969,0
708488,14970,0
708501,14971,0
708517,14972,0
708568,14973,0
708585,14974,0
708598,14975,0
708610,14976,0
708625,14977,0
708636,14978,0
708662,14979,0
708666,14980,0
708722,14981,0
708727,14982,0
708739,14983,0
708747,14984,0
708748,14985,0
708800,14986,0
708828,14987,0
708883,14988,0
708892,14989,0
708933,14990,0
708945,14991,0
708979,14992,0
708995,14993,0
708999,14994,0
709001,14995,0
709070,14996,0
709072,14997,0
709117,14998,0
709161,14999,0
709178,15000,0
709180,15001,0
709206,15002,0
709247,15003,0
709335,15004,0
709374,15005,0
709377,15006,0
709380,15007,0
709404,15008,0
709423,15009,0
709444,15010,0
709474,15011,0
709480,15012,0
709540,15013,0
709546,15014,0
709560,15015,0
709590,15016,0
709599,15017,0
709659,15018,0
709666,15019,0
709670,15020,0
709687,15021,0
709709,15022,0
709730,15023,0
709742,15024,0
709743,15025,0
709746,15026,0
709756,15027,0
709849,15028,0
709919,15029,0
709921,15030,0
709939,15031,0
709987,15032,0
710033,15033,0
710094,15034,0
710095,15035,0
710100,15036,0
710103,15037,0
710127,15038,0
710139,15039,0
710153,15040,0
710161,15041,0
710162,15042,0
710199,15043,0
710235,15044,0
710240,15045,0
710266,15046,0
710291,15047,0
710329,15048,0
710369,15049,0
710376,15050,0
710384,15051,0
710396,15052,0
710430,15053,0
710461,15054,0
710484,15055,0
710486,15056,0
710501,15057,0
710521,15058,0
710556,15059,0
710561,15060,0
710597,15061,0
710602,15062,0
710669,15063,0
710670,15064,0
710687,15065,0
710699,15066,0
710712,15067,0
710718,15068,0
710765,15069,0
710785,15070,0
710827,15071,0
710828,15072,0
710859,15073,0
710875,15074,0
710923,15075,0
710939,15076,0
710949,15077,0
710958,15078,0
710963,15079,0
710972,15080,0
710997,15081,0
711015,15082,0
711019,15083,0
711020,15084,0
711025,15085,0
711026,15086,0
711030,15087,0
711037,15088,0
711056,15089,0
711074,15090,0
711076,15091,0
711085,15092,0
711088,15093,0
711118,15094,0
711128,15095,0
711131,15096,0
711144,15097,0
711174,15098,0
711223,15099,0
711277,15100,0
711290,15101,0
711320,15102,0
711378,15103,0
711383,15104,0
711423,15105,0
711425,15106,0
711469,15107,0
711499,15108,0
711559,15109,0
711598,15110,0
711611,15111,0
711640,15112,0
711657,15113,0
711705,15114,0
711717,15115,0
711728,15116,0
711738,15117,0
711741,15118,0
711758,15119,0
711762,15120,0
711782,15121,0
711788,15122,0
711802,15123,0
711804,15124,0
711806,15125,0
711818,15126,0
711823,15127,0
711909,15128,0
711922,15129,0
711940,15130,0
711954,15131,0
711967,15132,0
711972,15133,0
711990,15134,0
712007,15135,0
712046,15136,0
712099,15137,0
712101,15138,0
712125,15139,0
712193,15140,0
712237,15141,0
712247,15142,0
712300,15143,0
712303,15144,0
712305,15145,0
712317,15146,0
712325,15147,0
712346,15148,0
712380,15149,0
712409,15150,0
712418,15151,0
712426,15152,0
712442,15153,0
712463,15154,0
712498,15155,0
712517,15156,0
712530,15157,0
712545,15158,0
712586,15159,0
712616,15160,0
712620,15161,0
712643,15162,0
712657,15163,0
712750,15164,0
712761,15165,0
712802,15166,0
712827,15167,0
712845,15168,0
712858,15169,0
712869,15170,0
712891,15171,0
712899,15172,0
712906,15173,0
712920,15174,0
712957,15175,0
712959,15176,0
712979,15177,0
712993,15178,0
713001,15179,0
713038,15180,0
713041,15181,0
713046,15182,0
713064,15183,0
713090,15184,0
713096,15185,0
713103,15186,0
713142,15187,0
713159,15188,0
713176,15189,0
713194,15190,0
713217,15191,0
713235,15192,0
713239,15193,0
713255,15194,0
713272,15195,0
713278,15196,0
713313,15197,0
713328,15198,0
713362,15199,0
713374,15200,0
713411,15201,0
713414,15202,0
713500,15203,0
713525,15204,0
713545,15205,0
713561,15206,0
713575,15207,0
713578,15208,0
713638,15209,0
713651,15210,0
713730,15211,0
713760,15212,0
713769,15213,0
713813,15214,0
713858,15215,0
713861,15216,0
713875,15217,0
713892,15218,0
713912,15219,0
713917,15220,0
713919,15221,0
713963,15222,0
713968,15223,0
713985,15224,0
713986,15225,0
714002,15226,0
714065,15227,0
714083,15228,0
714088,15229,0
714131,15230,0
714133,15231,0
714150,15232,0
714196,15233,0
714227,15234,0
714246,15235,0
714311,15236,0
714352,15237,0
714366,15238,0
714388,15239,0
714390,15240,0
714403,15241,0
714416,15242,0
714492,15243,0
714531,15244,0
714553,15245,0
714562,15246,0
714596,15247,0
714614,15248,0
714680,15249,0
714693,15250,0
714696,15251,0
714743,15252,0
714760,15253,0
714804,15254,0
714816,15255,0
714837,15256,0
714844,15257,0
714853,15258,0
714891,15259,0
714949,15260,0
714954,15261,0
715019,15262,0
715104,15263,0
715118,15264,0
715147,15265,0
715157,15266,0
715220,15267,0
715249,15268,0
715254,15269,0
715274,15270,0
715293,15271,0
715298,15272,0
715339,15273,0
715342,15274,0
715381,15275,0
715414,15276,0
715417,15277,0
715421,15278,0
715432,15279,0
715462,15280,0
715483,15281,0
715490,15282,0
715505,15283,0
715506,15284,0
715520,15285,0
715530,15286,0
715561,15287,0
715568,15288,0
715581,15289,0
715583,15290,0
715632,15291,0
715645,15292,0
715667,15293,0
715669,15294,0
715675,15295,0
715702,15296,0
715742,15297,0
715758,15298,0
715766,15299,0
715767,15300,0
715780,15301,0
715785,15302,0
715803,15303,0
715841,15304,0
715849,15305,0
715908,15306,0
715936,15307,0
716008,15308,0
716069,15309,0
716074,15310,0
716077,15311,0
716100,15312,0
716174,15313,0
716180,15314,0
716236,15315,0
716247,15316,0
716262,15317,0
716279,15318,0
716300,15319,0
716309,15320,0
716354,15321,0
716388,15322,0
716431,15323,0
716449,15324,0
716465,15325,0
716476,15326,0
716477,15327,0
716480,15328,0
716484,15329,0
716506,15330,0
716507,15331,0
716523,15332,0
716579,15333,0
716596,15334,0
716618,15335,0
716623,15336,0
716627,15337,0
716670,15338,0
716674,15339,0
716696,15340,0
716725,15341,0
716727,15342,0
716744,15343,0
716770,15344,0
716790,15345,0
716819,15346,0
716830,15347,0
716842,15348,0
716859,15349,0
716864,15350,0
716892,15351,0
716912,15352,0
716913,15353,0
716957,15354,0
716972,15355,0
717007,15356,0
717012,15357,0
717074,15358,0
717092,15359,0
717130,15360,0
717162,15361,0
717185,15362,0
717186,15363,0
717189,15364,0
717192,15365,0
717199,15366,0
717222,15367,0
717223,15368,0
717325,15369,0
717326,15370,0
717354,15371,0
717357,15372,0
717367,15373,0
717391,15374,0
717395,15375,0
717409,15376,0
717447,15377,0
717569,15378,0
717592,15379,0
717625,15380,0
717706,15381,0
717734,15382,0
717750,15383,0
717767,15384,0
717776,15385,0
717785,15386,0
717790,15387,0
717805,15388,0
717809,15389,0
717868,15390,0
717898,15391,0
717912,15392,0
717916,15393,0
717926,15394,0
717931,15395,0
717932,15396,0
717951,15397,0
717968,15398,0
717973,15399,0
717983,15400,0
718007,15401,0
718012,15402,0
718016,15403,0
718017,15404,0
718023,15405,0
718033,15406,0
718037,15407,0
718042,15408,0
718047,15409,0
718078,15410,0
718100,15411,0
718125,15412,0
718165,15413,0
718195,15414,0
718209,15415,0
718231,15416,0
718346,15417,0
718360,15418,0
718395,15419,0
718412,15420,0
718443,15421,0
718444,15422,0
718460,15423,0
718498,15424,0
718499,15425,0
718509,15426,0
718511,15427,0
718512,15428,0
718572,15429,0
718608,15430,0
718647,15431,0
718651,15432,0
718734,15433,0
718739,15434,0
718741,15435,0
718755,15436,0
718765,15437,0
718805,15438,0
718833,15439,0
718862,15440,0
718900,15441,0
718928,15442,0
718932,15443,0
718938,15444,0
718949,15445,0
719000,15446,0
719015,15447,0
719017,15448,0
719018,15449,0
719025,15450,0
719046,15451,0
719055,15452,0
719091,15453,0
719129,15454,0
719134,15455,0
719144,15456,0
719146,15457,0
719164,15458,0
719260,15459,0
719288,15460,0
719355,15461,0
719375,15462,0
719387,15463,0
719436,15464,0
719444,15465,0
719452,15466,0
719478,15467,0
719525,15468,0
719565,15469,0
719579,15470,0
719619,15471,0
719645,15472,0
719672,15473,0
719707,15474,0
719742,15475,0
719799,15476,0
719841,15477,0
719853,15478,0
719855,15479,0
719869,15480,0
719882,15481,0
719931,15482,0
719958,15483,0
719964,15484,0
720120,15485,0
720151,15486,0
720170,15487,0
720179,15488,0
720191,15489,0
720282,15490,0
720359,15491,0
720382,15492,0
720427,15493,0
720459,15494,0
720481,15495,0
720487,15496,0
720518,15497,0
720539,15498,0
720545,15499,0
720557,15500,0
720567,15501,0
720621,15502,0
720629,15503,0
720635,15504,0
720677,15505,0
720681,15506,0
720683,15507,0
720735,15508,0
720746,15509,0
720795,15510,0
720851,15511,0
720856,15512,0
720869,15513,0
720907,15514,0
720992,15515,0
721014,15516,0
721020,15517,0
721082,15518,0
721091,15519,0
721093,15520,0
721104,15521,0
721128,15522,0
721176,15523,0
721180,15524,0
721197,15525,0
721200,15526,0
721218,15527,0
721226,15528,0
721229,15529,0
721238,15530,0
721252,15531,0
721288,15532,0
721296,15533,0
721331,15534,0
721351,15535,0
721368,15536,0
721376,15537,0
721394,15538,0
721451,15539,0
721514,15540,0
721524,15541,0
721559,15542,0
721589,15543,0
721592,15544,0
721656,15545,0
721664,15546,0
721732,15547,0
721734,15548,0
721751,15549,0
721781,15550,0
721791,15551,0
721873,15552,0
721882,15553,0
721921,15554,0
721936,15555,0
721995,15556,0
722016,15557,0
722023,15558,0
722025,15559,0
722068,15560,0
722081,15561,0
722181,15562,0
722198,15563,0
722208,15564,0
722211,15565,0
722221,15566,0
722235,15567,0
722259,15568,0
722267,15569,0
722272,15570,0
722279,15571,0
722287,15572,0
722298,15573,0
722305,15574,0
722337,15575,0
722353,15576,0
722374,15577,0
722381,15578,0
722390,15579,0
722397,15580,0
722438,15581,0
722461,15582,0
722471,15583,0
722488,15584,0
722501,15585,0
722513,15586,0
722521,15587,0
722559,15588,0
722566,15589,0
722594,15590,0
722597,15591,0
722626,15592,0
722705,15593,0
722708,15594,0
722780,15595,0
722874,15596,0
722896,15597,0
722922,15598,0
722945,15599,0
722967,15600,0
723022,15601,0
723059,15602,0
723069,15603,0
723080,15604,0
723081,15605,0
723107,15606,0
723112,15607,0
723116,15608,0
723174,15609,0
723178,15610,0
723179,15611,0
723181,15612,0
723201,15613,0
723215,15614,0
723217,15615,0
723219,15616,0
723235,15617,0
723246,15618,0
723278,15619,0
723283,15620,0
723287,15621,0
723316,15622,0
723333,15623,0
723344,15624,0
723390,15625,0
723461,15626,0
723468,15627,0
723485,15628,0
723508,15629,0
723528,15630,0
723543,15631,0
723567,15632,0
723569,15633,0
723582,15634,0
723592,15635,0
723599,15636,0
723662,15637,0
723663,15638,0
723679,15639,0
723720,15640,0
723800,15641,0
723813,15642,0
723840,15643,0
723852,15644,0
723857,15645,0
723887,15646,0
723903,15647,0
723906,15648,0
723918,15649,0
723920,15650,0
723926,15651,0
723994,15652,0
724003,15653,0
724008,15654,0
724051,15655,0
724095,15656,0
724162,15657,0
724164,15658,0
724281,15659,0
724299,15660,0
724363,15661,0
724377,15662,0
724398,15663,0
724409,15664,0
724417,15665,0
724424,15666,0
724475,15667,0
724486,15668,0
724515,15669,0
724533,15670,0
724549,15671,0
724583,15672,0
724623,15673,0
724670,15674,0
724728,15675,0
724732,15676,0
724793,15677,0
724890,15678,0
724961,15679,0
724994,15680,0
725024,15681,0
725027,15682,0
725068,15683,0
725080,15684,0
725144,15685,0
725157,15686,0
725167,15687,0
725170,15688,0
725183,15689,0
725187,15690,0
725233,15691,0
725258,15692,0
725260,15693,0
725311,15694,0
725358,15695,0
725384,15696,0
725404,15697,0
725410,15698,0
725480,15699,0
725564,15700,0
725577,15701,0
725591,15702,0
725612,15703,0
725680,15704,0
725694,15705,0
725696,15706,0
725724,15707,0
725729,15708,0
725738,15709,0
725785,15710,0
725795,15711,0
725798,15712,0
725803,15713,0
725811,15714,0
725868,15715,0
725888,15716,0
725901,15717,0
725940,15718,0
725990,15719,0
725992,15720,0
725996,15721,0
725999,15722,0
726039,15723,0
726074,15724,0
726094,15725,0
726097,15726,0
726099,15727,0
726102,15728,0
726106,15729,0
726111,15730,0
726121,15731,0
726134,15732,0
726146,15733,0
726154,15734,0
726215,15735,0
726293,15736,0
726332,15737,0
726369,15738,0
726406,15739,0
726516,15740,0
726543,15741,0
726616,15742,0
726640,15743,0
726647,15744,0
726652,15745,0
726661,15746,0
726663,15747,0
726676,15748,0
726686,15749,0
726736,15750,0
726773,15751,0
726791,15752,0
726917,15753,0
726918,15754,0
726965,15755,0
726992,15756,0
726999,15757,0
727049,15758,0
727096,15759,0
727099,15760,0
727120,15761,0
727136,15762,0
727162,15763,0
727168,15764,0
727176,15765,0
727216,15766,0
727233,15767,0
727245,15768,0
727258,15769,0
727280,15770,0
727339,15771,0
727342,15772,0
727365,15773,0
727366,15774,0
727431,15775,0
727435,15776,0
727441,15777,0
727474,15778,0
727487,15779,0
727506,15780,0
727548,15781,0
727567,15782,0
727597,15783,0
727600,15784,0
727614,15785,0
727668,15786,0
727682,15787,0
727688,15788,0
727699,15789,0
727710,15790,0
727719,15791,0
727739,15792,0
727752,15793,0
727768,15794,0
727790,15795,0
727810,15796,0
727856,15797,0
727908,15798,0
727940,15799,0
727995,15800,0
728010,15801,0
728081,15802,0
728125,15803,0
728165,15804,0
728176,15805,0
728196,15806,0
728200,15807,0
728208,15808,0
728221,15809,0
728222,15810,0
728339,15811,0
728404,15812,0
728426,15813,0
728453,15814,0
728467,15815,0
728480,15816,0
728495,15817,0
728535,15818,0
728549,15819,0
728562,15820,0
728581,15821,0
728596,15822,0
728611,15823,0
728616,15824,0
728648,15825,0
728671,15826,0
728683,15827,0
728728,15828,0
728760,15829,0
728775,15830,0
728790,15831,0
728805,15832,0
728806,15833,0
728829,15834,0
728851,15835,0
728857,15836,0
728889,15837,0
728896,15838,0
728900,15839,0
728939,15840,0
728943,15841,0
728980,15842,0
728994,15843,0
728995,15844,0
729046,15845,0
729063,15846,0
729092,15847,0
729095,15848,0
729121,15849,0
729171,15850,0
729214,15851,0
729235,15852,0
729256,15853,0
729281,15854,0
729359,15855,0
729368,15856,0
729380,15857,0
729385,15858,0
729421,15859,0
729454,15860,0
729469,15861,0
729481,15862,0
729487,15863,0
729506,15864,0
729518,15865,0
729565,15866,0
729610,15867,0
729644,15868,0
729668,15869,0
729681,15870,0
729739,15871,0
729742,15872,0
729764,15873,0
729799,15874,0
729805,15875,0
729807,15876,0
729812,15877,0
729888,15878,0
729898,15879,0
729952,15880,0
729963,15881,0
729968,15882,0
729985,15883,0
730044,15884,0
730054,15885,0
730073,15886,0
730079,15887,0
730104,15888,0
730137,15889,0
730160,15890,0
730161,15891,0
730177,15892,0
730180,15893,0
730200,15894,0
730251,15895,0
730255,15896,0
730262,15897,0
730280,15898,0
730327,15899,0
730331,15900,0
730338,15901,0
730351,15902,0
730382,15903,0
730389,15904,0
730397,15905,0
730406,15906,0
730442,15907,0
730446,15908,0
730463,15909,0
730467,15910,0
730510,15911,0
730514,15912,0
730523,15913,0
730532,15914,0
730534,15915,0
730560,15916,0
730570,15917,0
730581,15918,0
730593,15919,0
730615,15920,0
730662,15921,0
730675,15922,0
730690,15923,0
730698,15924,0
730773,15925,0
730825,15926,0
730838,15927,0
730845,15928,0
730872,15929,0
730970,15930,0
731031,15931,0
731042,15932,0
731046,15933,0
731059,15934,0
731123,15935,0
731150,15936,0
731159,15937,0
731162,15938,0
731166,15939,0
731177,15940,0
731179,15941,0
731210,15942,0
731212,15943,0
731223,15944,0
731268,15945,0
731334,15946,0
731358,15947,0
731376,15948,0
731389,15949,0
731394,15950,0
731473,15951,0
731519,15952,0
731663,15953,0
731667,15954,0
731682,15955,0
731686,15956,0
731708,15957,0
731745,15958,0
731769,15959,0
731814,15960,0
731825,15961,0
731852,15962,0
731933,15963,0
731953,15964,0
731970,15965,0
731973,15966,0
731991,15967,0
732009,15968,0
732061,15969,0
732070,15970,0
732074,15971,0
732108,15972,0
732142,15973,0
732173,15974,0
732186,15975,0
732271,15976,0
732291,15977,0
732364,15978,0
732368,15979,0
732402,15980,0
732413,15981,0
732421,15982,0
732424,15983,0
732434,15984,0
732459,15985,0
732558,15986,0
732575,15987,0
732593,15988,0
732598,15989,0
732644,15990,0
732648,15991,0
732657,15992,0
732660,15993,0
732662,15994,0
732682,15995,0
732702,15996,0
732724,15997,0
732725,15998,0
732727,15999,0
732728,16000,0
732738,16001,0
732761,16002,0
732788,16003,0
732789,16004,0
732798,16005,0
732814,16006,0
732829,16007,0
732831,16008,0
732842,16009,0
732846,16010,0
732848,16011,0
732850,16012,0
732858,16013,0
732899,16014,0
733011,16015,0
733015,16016,0
733033,16017,0
733072,16018,0
733092,16019,0
733098,16020,0
733103,16021,0
733186,16022,0
733216,16023,0
733228,16024,0
733266,16025,0
733291,16026,0
733301,16027,0
733320,16028,0
733327,16029,0
733357,16030,0
733364,16031,0
733370,16032,0
733418,16033,0
733420,16034,0
733422,16035,0
733440,16036,0
733468,16037,0
733490,16038,0
733491,16039,0
733503,16040,0
733512,16041,0
733515,16042,0
733580,16043,0
733644,16044,0
733674,16045,0
733692,16046,0
733704,16047,0
733729,16048,0
733758,16049,0
733764,16050,0
733775,16051,0
733781,16052,0
733792,16053,0
733808,16054,0
733812,16055,0
733813,16056,0
733814,16057,0
733852,16058,0
733862,16059,0
733876,16060,0
733887,16061,0
733926,16062,0
733971,16063,0
733975,16064,0
733981,16065,0
734008,16066,0
734009,16067,0
734018,16068,0
734045,16069,0
734060,16070,0
734093,16071,0
734094,16072,0
734135,16073,0
734143,16074,0
734149,16075,0
734172,16076,0
734182,16077,0
734184,16078,0
734232,16079,0
734233,16080,0
734248,16081,0
734258,16082,0
734262,16083,0
734294,16084,0
734304,16085,0
734307,16086,0
734385,16087,0
734398,16088,0
734444,16089,0
734488,16090,0
734506,16091,0
734514,16092,0
734555,16093,0
734556,16094,0
734598,16095,0
734602,16096,0
734616,16097,0
734623,16098,0
734628,16099,0
734682,16100,0
734694,16101,0
734711,16102,0
734735,16103,0
734745,16104,0
734769,16105,0
734770,16106,0
734819,16107,0
734825,16108,0
734838,16109,0
734877,16110,0
734941,16111,0
734956,16112,0
735002,16113,0
735025,16114,0
735042,16115,0
735050,16116,0
735054,16117,0
735061,16118,0
735093,16119,0
735122,16120,0
735159,16121,0
735168,16122,0
735191,16123,0
735261,16124,0
735296,16125,0
735339,16126,0
735349,16127,0
735358,16128,0
735361,16129,0
735370,16130,0
735402,16131,0
735410,16132,0
735457,16133,0
735516,16134,0
735517,16135,0
735561,16136,0
735568,16137,0
735597,16138,0
735619,16139,0
735623,16140,0
735627,16141,0
735652,16142,0
735665,16143,0
735668,16144,0
735694,16145,0
735706,16146,0
735719,16147,0
735743,16148,0
735760,16149,0
735802,16150,0
735809,16151,0
735861,16152,0
735920,16153,0
736008,16154,0
736061,16155,0
736071,16156,0
736079,16157,0
736087,16158,0
736097,16159,0
736126,16160,0
736212,16161,0
736221,16162,0
736227,16163,0
736273,16164,0
736281,16165,0
736282,16166,0
736288,16167,0
736295,16168,0
736318,16169,0
736352,16170,0
736374,16171,0
736395,16172,0
736404,16173,0
736427,16174,0
736444,16175,0
736447,16176,0
736462,16177,0
736525,16178,0
736570,16179,0
736572,16180,0
736590,16181,0
736615,16182,0
736629,16183,0
736699,16184,0
736804,16185,0
736836,16186,0
736871,16187,0
736873,16188,0
736887,16189,0
736899,16190,0
736935,16191,0
736952,16192,0
736976,16193,0
736998,16194,0
737025,16195,0
737163,16196,0
737206,16197,0
737211,16198,0
737214,16199,0
737258,16200,0
737263,16201,0
737275,16202,0
737288,16203,0
737348,16204,0
737358,16205,0
737363,16206,0
737366,16207,0
737377,16208,0
737399,16209,0
737417,16210,0
737418,16211,0
737427,16212,0
737433,16213,0
737464,16214,0
737480,16215,0
737522,16216,0
737524,16217,0
737563,16218,0
737618,16219,0
737646,16220,0
737662,16221,0
737681,16222,0
737743,16223,0
737753,16224,0
737774,16225,0
737794,16226,0
737806,16227,0
737826,16228,0
737847,16229,0
737866,16230,0
737868,16231,0
737872,16232,0
737916,16233,0
737922,16234,0
737939,16235,0
737969,16236,0
737995,16237,0
738015,16238,0
738034,16239,0
738057,16240,0
738059,16241,0
738076,16242,0
738087,16243,0
738100,16244,0
738119,16245,0
738182,16246,0
738207,16247,0
738235,16248,0
738237,16249,0
738284,16250,0
738333,16251,0
738338,16252,0
738381,16253,0
738428,16254,0
738450,16255,0
738464,16256,0
738469,16257,0
738577,16258,0
738665,16259,0
738669,16260,0
738697,16261,0
738707,16262,0
738719,16263,0
738724,16264,0
738739,16265,0
738764,16266,0
738790,16267,0
738839,16268,0
738840,16269,0
738856,16270,0
738890,16271,0
738950,16272,0
738958,16273,0
738959,16274,0
738966,16275,0
739017,16276,0
739035,16277,0
739037,16278,0
739048,16279,0
739055,16280,0
739061,16281,0
739082,16282,0
739089,16283,0
739099,16284,0
739127,16285,0
739131,16286,0
739157,16287,0
739246,16288,0
739258,16289,0
739275,16290,0
739324,16291,0
739331,16292,0
739553,16293,0
739557,16294,0
739584,16295,0
739586,16296,0
739597,16297,0
739649,16298,0
739658,16299,0
739675,16300,0
739698,16301,0
739711,16302,0
739730,16303,0
739748,16304,0
739756,16305,0
739767,16306,0
739774,16307,0
739777,16308,0
739790,16309,0
739823,16310,0
739866,16311,0
739874,16312,0
739890,16313,0
739891,16314,0
739946,16315,0
739978,16316,0
739979,16317,0
739985,16318,0
740007,16319,0
740016,16320,0
740017,16321,0
740039,16322,0
740053,16323,0
740055,16324,0
740118,16325,0
740150,16326,0
740205,16327,0
740227,16328,0
740280,16329,0
740339,16330,0
740371,16331,0
740430,16332,0
740470,16333,0
740476,16334,0
740501,16335,0
740506,16336,0
740533,16337,0
740564,16338,0
740586,16339,0
740626,16340,0
740636,16341,0
740654,16342,0
740686,16343,0
740720,16344,0
740727,16345,0
740737,16346,0
740739,16347,0
740748,16348,0
740759,16349,0
740846,16350,0
740852,16351,0
740857,16352,0
740880,16353,0
740890,16354,0
740905,16355,0
740915,16356,0
740922,16357,0
740934,16358,0
740950,16359,0
740967,16360,0
740973,16361,0
740976,16362,0
740992,16363,0
740996,16364,0
741001,16365,0
741018,16366,0
741059,16367,0
741072,16368,0
741095,16369,0
741114,16370,0
741121,16371,0
741142,16372,0
741150,16373,0
741164,16374,0
741211,16375,0
741228,16376,0
741234,16377,0
741236,16378,0
741237,16379,0
741269,16380,0
741313,16381,0
741330,16382,0
741381,16383,0
741436,16384,0
741444,16385,0
741448,16386,0
741450,16387,0
741507,16388,0
741535,16389,0
741571,16390,0
741604,16391,0
741676,16392,0
741702,16393,0
741703,16394,0
741722,16395,0
741746,16396,0
741844,16397,0
741861,16398,0
741889,16399,0
741899,16400,0
741901,16401,0
741915,16402,0
741951,16403,0
741953,16404,0
741994,16405,0
742001,16406,0
742020,16407,0
742026,16408,0
742102,16409,0
742128,16410,0
742145,16411,0
742164,16412,0
742185,16413,0
742216,16414,0
742231,16415,0
742268,16416,0
742270,16417,0
742361,16418,0
742396,16419,0
742453,16420,0
742467,16421,0
742470,16422,0
742474,16423,0
